permission , count
SUM , 8380
android.permission.INTERNET , 7826
android.permission.ACCESS_NETWORK_STATE , 6741
android.permission.READ_EXTERNAL_STORAGE , 4607
android.permission.WRITE_EXTERNAL_STORAGE , 4590
android.permission.READ_PHONE_STATE , 2920
android.permission.ACCESS_FINE_LOCATION , 2219
android.permission.VIBRATE , 2006
android.permission.WAKE_LOCK , 1955
android.permission.ACCESS_COARSE_LOCATION , 1942
android.permission.ACCESS_WIFI_STATE , 1871
com.google.android.c2dm.permission.RECEIVE , 1560
android.permission.CAMERA , 1491
android.permission.GET_ACCOUNTS , 1489
android.permission.CALL_PHONE , 1102
android.permission.READ_CONTACTS , 925
android.permission.RECEIVE_BOOT_COMPLETED , 878
android.permission.GET_TASKS , 741
com.google.android.providers.gsf.permission.READ_GSERVICES , 725
com.android.vending.BILLING , 463
android.permission.RECEIVE_SMS , 419
android.permission.READ_CALL_LOG , 362
android.permission.ACCESS_LOCATION_EXTRA_COMMANDS , 339
android.permission.RECORD_AUDIO , 337
android.permission.SEND_SMS , 328
android.permission.CHANGE_WIFI_STATE , 299
android.permission.USE_CREDENTIALS , 259
android.permission.WRITE_CONTACTS , 236
android.permission.FLASHLIGHT , 232
android.permission.RESTART_PACKAGES , 227
com.android.vending.CHECK_LICENSE , 227
android.permission.MODIFY_AUDIO_SETTINGS , 223
com.android.launcher.permission.INSTALL_SHORTCUT , 216
android.permission.BROADCAST_STICKY , 203
android.permission.ACCESS_MOCK_LOCATION , 190
android.permission.READ_SMS , 180
android.permission.READ_LOGS , 180
android.permission.SYSTEM_ALERT_WINDOW , 178
android.permission.BLUETOOTH , 177
android.permission.CHANGE_NETWORK_STATE , 166
android.permission.KILL_BACKGROUND_PROCESSES , 156
android.permission.WRITE_SETTINGS , 142
android.permission.NFC , 139
android.permission.WRITE_CALENDAR , 123
android.permission.READ_CALENDAR , 122
android.permission.BLUETOOTH_ADMIN , 122
android.permission.DISABLE_KEYGUARD , 117
android.permission.WRITE_CALL_LOG , 115
android.permission.MOUNT_UNMOUNT_FILESYSTEMS , 103
android.permission.MANAGE_ACCOUNTS , 98
android.permission.RECORD_VIDEO , 88
android.permission.CHANGE_CONFIGURATION , 87
android.permission.AUTHENTICATE_ACCOUNTS , 87
android.permission.READ_PROFILE , 82
com.android.launcher.permission.UNINSTALL_SHORTCUT , 81
android.permission.ACCESS_GPS , 74
android.permission.WRITE_SMS , 74
android.permission.INSTALL_PACKAGES , 70
android.permission.DELETE_PACKAGES , 61
android.permission.ADD_SYSTEM_SERVICE , 56
android.permission.WRITE_INTERNAL_STORAGE , 53
android.permission.ACCESS_LOCATION , 50
android.permission.WRITE_SYNC_SETTINGS , 47
android.webkit.permission.PLUGIN , 43
android.permission.INTERACT_ACROSS_USERS_FULL , 42
com.android.browser.permission.READ_HISTORY_BOOKMARKS , 41
org.simalliance.openmobileapi.SMARTCARD , 40
android.permission.READ_SYNC_SETTINGS , 32
com.jackhenry.godough.core.permission.MAPS_RECEIVE , 28
android.permission.NFC_TRANSACTION , 28
com.jackhenry.godough.core.permission.ACTIVITY , 28
android.permission.READ_SYNC_STATS , 27
android.permission.BATTERY_STATS , 27
android.permission.SMARTCARD , 26
com.android.alarm.permission.SET_ALARM , 26
android.permission.REORDER_TASKS , 25
android.permission.ACCESS_ASSISTED_GPS , 23
android.permission.SET_WALLPAPER , 22
com.android.launcher.permission.READ_SETTINGS , 22
android.permission.DEVICE_POWER , 22
android.permission.READ_OWNER_DATA , 21
android.permission.UPDATE_DEVICE_STATS , 21
com.gsma.services.nfc.permission.TRANSACTION_EVENT , 20
android.permission.CHANGE_WIFI_MULTICAST_STATE , 20
android.permission.SET_DEBUG_APP , 19
android.permission.CLEAR_APP_CACHE , 19
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS , 17
com.amazon.device.messaging.permission.RECEIVE , 17
android.permission.READ_INTERNAL_STORAGE , 17
android.permission.CONTROL_LOCATION_UPDATES , 17
android.permission.DOWNLOAD_WITHOUT_NOTIFICATION , 16
com.google.android.c2dm.permission.SEND , 15
android.permission.WRITE_SECURE_SETTINGS , 14
com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY , 14
android.permission.CALL_PRIVILEGED , 14
com.android.email.permission.ACCESS_PROVIDER , 13
android.permission.BOOT_COMPLETED , 13
android.permission.DELETE_CACHE_FILES , 12
com.sonyericsson.home.permission.BROADCAST_BADGE , 12
com.sec.android.provider.badge.permission.READ , 12
android.permission.PROCESS_OUTGOING_CALLS , 12
android.permission.ACCESS_DOWNLOAD_MANAGER , 12
android.permission.MODIFY_PHONE_STATE , 12
com.sec.android.provider.badge.permission.WRITE , 12
android.permission.ACCESS_COURSE_LOCATION , 11
android.permission.WRITE_OWNER_DATA , 11
android.permission.ACCOUNT_MANAGER , 11
android.permission.ACCESS_COARSE_UPDATES , 11
android.permission.RECEIVE_MMS , 10
android.permission.RECEIVE_USER_PRESENT , 10
com.meafinancial.android.permission.MAPS_RECEIVE , 10
android.permission.EXPAND_STATUS_BAR , 10
READ_PHONE_STATE , 9
android.permission.SET_ORIENTATION , 8
android.permission.LOCATION , 8
android.permission.GET_PACKAGE_SIZE , 8
com.sktelecom.smartcard.permission.SERVICE_ACCESS , 8
android.permission.BIND_INPUT_METHOD , 7
android.permission.PERSISTENT_ACTIVITY , 7
com.htc.launcher.permission.READ_SETTINGS , 7
com.android.launcher.permission.WRITE_SETTINGS , 7
org.wescom.ibranch.permission.MAPS_RECEIVE , 7
.permission.C2D_MESSAGE , 7
android.permission.ACCESS_CORSE_LOCATION , 7
android.permission.RECEIVE_WAP_PUSH , 6
com.example.gcm.permission.C2D_MESSAGE , 6
com.sonyericsson.extras.liveware.aef.EXTENSION_PERMISSION , 6
android.permission.MANAGE_DOCUMENTS , 6
android.permission.INSTALL_LOCATION_PROVIDER , 6
android.permission.MAPS_RECEIVE , 6
android.permission.ACCESS_CHECKIN_PROPERTIES , 6
com.metova.cuae.permission.C2D_MESSAGE , 5
android.permission.ACCESS_NETWORK , 5
android.permission.HARDWARE_TEST , 5
com.metova.cuae.permission.MAPS_RECEIVE , 5
com.android.nfc.permission.NFCEE_ADMIN , 4
com.nokia.payment.BILLING , 4
com.google.android.googleapps.permission.GOOGLE_AUTH , 4
android.permission.INTERNAL_ACCESS_ONLY , 4
com.monitise.client.android.VisaIncDPSNewClient.permission.C2D_MESSAGE , 4
com.htc.launcher.permission.UPDATE_SHORTCUT , 4
com.example.mapdemo.permission.MAPS_RECEIVE , 4
android.permission.CLEAR_APP_USER_DATA , 4
com.google.android.gms.permission.ACTIVITY_RECOGNITION , 4
android.permission.DIAL_PHONE , 4
com.monitise.ql.monitise.permission.MAPS_RECEIVE , 4
com.corfire.permission.mpsa.service.IMobilePaymentService , 4
com.intuit.mobile.identity.dis.providers.ACCESS_DATA , 3
com.intersections.permission.C2D_MESSAGE , 3
com.anddoes.launcher.permission.UPDATE_COUNT , 3
com.google.android.c2dm.permission.REGISTER , 3
android.permission.C2D_MESSAGE , 3
com.example.googlemaps.permission.MAPS_RECEIVE , 3
com.megahub.brightsmart.fso.mtrader.activity.permission.MAPS_RECEIVE , 3
upax.activity.permission.C2D_MESSAGE , 3
com.android.email.permission.READ_ATTACHMENT , 3
android.permission.BAIDU_LOCATION_SERVICE , 3
nfc.hci.permission.TRANSACTION_EVENT , 3
android.permission.Read_Phone_State , 3
android.permission.ACTION_HEADSET_PLUG , 3
com.gsma.wallet.permission.REGISTRATION , 3
com.skt.aom.permission.AOM_RECEIVE , 3
com.goodbarber.v2.permission.MAPS_RECEIVE , 3
android.permission.BROADCAST_PACKAGE_ADDED , 3
android.permisson.ACCESS_WIFI_STATE , 3
android.permission.SET_ALARM , 3
com.gsma.payment.permission.ACTIVATE_CARD , 3
com.google.android.gcm.demo.app.permission.C2D_MESSAGE , 3
android.hardware.camera.autofocus , 3
com.starfinanz.smob.android.sbanking.permission.C2D_MESSAGE , 2
android.permission.NETWORK , 2
ACCESS_COARSE_LOCATION , 2
com.example.atmsearch.permission.MAPS_RECEIVE , 2
com.htc.launcher.permission.WRITE_SETTINGS , 2
com.lacaixa.tapcontactless.permission.MAPS_RECEIVE , 2
android.permission.SET_ANIMATION_SCALE , 2
com.mobileapp.android.paychekplus.permission.MAPS_RECEIVE , 2
android.permission.BIND_REMOTEVIEWS , 2
android.permission.BROADCAST_PACKAGE_REPLACED , 2
android.permission.BROADCAST_SMS , 2
incomeincloud.android.activity.permission.C2D_MESSAGE , 2
android.permission.RAISED_THREAD_PRIORITY , 2
android.hardware.touchscreen.multitouch , 2
com.google.android.c2dm.permission.REGISTRATION , 2
android.permission.STATUS_BAR , 2
com.ppking.stocktracker.permission.C2D_MESSAGE , 2
com.avuscapital.trading212lib.pushnotifications.HANDLE_MESSAGE , 2
android.permission.REBOOT , 2
android.permission.BL , 2
com.conduit.app.permission.MAPS_RECEIVE , 2
map , 2
.permission.MAPS_RECEIVE , 2
android.permission.SEND_MAIL , 2
.C2D_MESSAGE , 2
ru.bm.permission , 2
com.udn.up.wanted.permission.C2D_MESSAGE , 2
android.permission.BIND_NOTIFICATION_LISTENER_SERVICE , 2
android.permission.MOUNT_FORMAT_FILESYSTEMS , 2
android.net.conn.CONNECTIVITY_CHANGE , 2
com.bloomberg.android.IMPORT_BLP_DATA , 2
android.hardware.usb.host , 2
com.google.android.googleapps.permission.GOOGLE_AUTH.finance , 2
android.permission.READ_SETTINGS , 2
android.permission.BLUETOOTH_PRIVILEGED , 2
com.garanti.maps.permission.MAPS_RECEIVE , 2
com.google.android.apps.plus.permission.PICASA_STORE , 2
com.schwab.mobile.permission.C2D_MESSAGE , 2
android.permission.UPDATE_DEVICE_STATE , 2
com.barclays.appgroup , 2
android.permission.BMB_READ , 2
android.hardware.camera , 2
android.permission.APPWIDGET_LIST , 2
com.bhmedia.xosocom.permission.C2D_MESSAGE , 2
android.permission.STORAGE , 2
kr.co.morpheus.mobile.permission.MAPS_RECEIVE , 2
com.sigfig.library.datalayer.Crittercism , 2
android.permission.SEND_EMAIL , 2
com.garanti.android.START_FROM_OTHER_APP , 2
com.nxp.permission.TRANSACTION_EVENT , 2
com.adlocus.permission.SEND , 2
kr.co.morpheus.mobile.fragment.permission.MAPS_RECEIVE , 2
ru.zengalt.fines.permission.C2D_MESSAGE , 2
org.totschnig.myexpenses.UNLOCK_PREMIUM , 2
android.permission.WRITE_APN_SETTINGS , 2
com.barclays.android.barclaysmobilebanking.permission.MAPS_RECEIVE , 2
android.permission.ACTION_CALL , 2
android.permission.ACCESS_CACHE_FILESYSTEM , 2
com.google.android.c2dm.permission.MESSAGE , 2
net.yeungco.sp.stock.permission.READ , 2
com.google.android.gallery3d.permission.GALLERY_PROVIDER , 2
ACCESS_LOCATION_EXTRA_COMMANDS , 2
com.bloomberg.android.tablet.IMPORT_BLP_DATA , 2
com.felicanetworks.mfc.permission.MFC_ACCESS , 2
android.permission.WRITE_USER_DICTIONARY , 2
net.yeungco.sp.stock.permission.WRITE , 2
tw.com.scsb.android.permission.C2D_MESSAGE , 2
android.permission.SET_ALWAYS_FINISH , 2
com.wPivotCalculator.permission.C2D_MESSAGE , 1
com.jacksonhewitt.mobile.permission.MAPS_RECEIVE , 1
com.usaaef.budgetops.permission.C2D_MESSAGE , 1
ru.sberbank_sbbol.permission.C2D_MESSAGE , 1
com.axis.mobile.permission.C2D_MESSAGE , 1
com.pnc.ecommerce.mobile.permission.MAPS_RECEIVE , 1
upax063.activity.permission.C2D_MESSAGE , 1
au.com.ingdirect.android.permission.MAPS_RECEIVE , 1
com.msf.kbank.mobile.permission.MAPS_RECEIVE , 1
com.makemoney9.paydayloansap.permission.C2D_MESSAGE , 1
at.spardat.quickcheck.permission.C2D_MESSAGE , 1
com.souf.watiqa.permission.MAPS_RECEIVE , 1
com.bccard.mcardapp.permission.C2D_MESSAGE , 1
com.ATsolution.WRTStock.permission.MAPS_RECEIVE , 1
com.myappengine.btcu.permission.C2D_MESSAGE , 1
com.malauzai.parksterling.permission.C2D_MESSAGE , 1
com.wetuned.raka.permission.C2D_MESSAGE , 1
zebpay.Application.permission.C2D_MESSAGE , 1
org.westpac.ppm.widget.REFRESH , 1
com.accountant1800.bookkeeping.permission.MAPS_RECEIVE , 1
com.fortuneo.android.permission.C2D_MESSAGE , 1
com.myob.paydirect.permission.C2D_MESSAGE , 1
android.permission.BROADCAST_PACKAGE_INSTALL , 1
com.otpmobil.simple.event , 1
com.garanti.cepsubesi.permission.C2D_MESSAGE , 1
com.moderndesignapps.fastloansnocredit.permission.C2D_MESSAGE , 1
cicero.minhasfinancas.permission.MAPS_RECEIVE , 1
com.wHowtoMakeMoneywithInternetMarketing.permission.C2D_MESSAGE , 1
com.alterknowledge.app106DEJIMA.permission.C2D_MESSAGE , 1
coza.apposition.finance.expenseza.READ_DATA , 1
com.google.android.providers.gmail.permission.READ_GMAIL , 1
ro.ingim.permission.ALLOW_INTERNAL_BROADCASTS , 1
net.metaquotes.metatrader5.permission.C2D_MESSAGE , 1
in.wptrafficanalyzer.locationplacedetailsv2.permission.MAPS_RECEIVE , 1
com.bh.hissekocu.permission.CD2_MESSAGE , 1
com.payboxapp.permission.C2D_MESSAGE , 1
android.permission.BIND_NFC_SERVICE , 1
com.yandex.promolib.permission.ACCESS_START_SVC , 1
com.app_charterhouse.layout.permission.C2D_MESSAGE , 1
net.neobie.klse.permission.C2D_MESSAGE , 1
com.mobikasaba.MobikasabaConsumer.permission.MAPS_RECEIVE , 1
com.zmessenger.hnb.permission.MAPS_RECEIVE , 1
uk.co.myfirmsapp.penelope.permission.C2D_MESSAGE , 1
pt.bancobpi.mobile.bpipagamentos.permission.C2D_MESSAGE , 1
com.asianfinancialforum.permission.C2D_MESSAGE , 1
me.mibank.deposit.permission.READ_DEPOSIT , 1
com.ifs.banking.fiid4679.permission.MAPS_RECEIVE , 1
com.monitise.client.android.bbmmoney.permission.MAPS_RECEIVE , 1
com.vcu.mobile.permission.MAPS_RECEIVE , 1
com.free.Market.Tips.permission.C2D_MESSAGE , 1
com.msf.kbank.mobile.permission.C2D_MESSAGE , 1
com.ifs.banking.fiid3498.permission.MAPS_RECEIVE , 1
com.ifs.banking.fiid4229.permission.MAPS_RECEIVE , 1
com.malauzai.org253.permission.C2D_MESSAGE , 1
rs.telenorbanka.permission.C2D_MESSAGE , 1
